track_id	track_name	track_artist	track_popularity	track_album_name	track_album_release_date	playlist_name	playlist_genre	playlist_subgenre	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_ms
6wdzLY3TTwx7zVnMmj8Z8R	Keep Together	Hunter Hunted	40	Ready For You	2015-07-10	The Sound of Indie Poptimism	pop	indie poptimism	0.553	0.851	3	-4.731	1	0.0415	0.00342	0.045	0.244	0.723	147.989	207880
448kqm1gUbI2qmu2Fh5uz8	Burning House (feat. Aaron Krause)	EZA	40	Burning House (feat. Aaron Krause)	2015	The Sound of Indie Poptimism	pop	indie poptimism	0.445	0.415	11	-9.829	1	0.0418	0.476	0.000132	0.114	0.15	135.61	251559
7leFv3iETFzzdk4PTfS8Yt	Take Me Out	Young Summer	36	Take Me Out	2019-10-18	The Sound of Indie Poptimism	pop	indie poptimism	0.392	0.135	7	-16.906	0	0.0366	0.906	3.61e-06	0.364	0.0683	127.951	221063
4Xx0J00u90QvnG3rwz4Itp	Adderall	Max Frost	61	Adderall	2016-10-14	The Sound of Indie Poptimism	pop	indie poptimism	0.681	0.891	6	-4.28	1	0.0408	0.000672	1.07e-06	0.0631	0.556	100.008	218025
3OXpOuqxPaFDO9rLNn1Jvb	Cuddle Up	Catey Shaw	48	Cuddle Up	2014-11-27	The Sound of Indie Poptimism	pop	indie poptimism	0.692	0.703	0	-5.195	1	0.0308	0.108	0	0.109	0.496	124.989	213665
0bXpmJyHHYPk6QBFj25bYF	Intro	The xx	72	xx	2009-08-16	Indie/Jazz Poptimism	pop	indie poptimism	0.617	0.778	9	-8.871	0	0.027	0.459	0.925	0.128	0.152	100.363	127920
6rxEjkoar48SssZePbtb2x	Crystalised	The xx	66	xx	2009-08-16	Indie/Jazz Poptimism	pop	indie poptimism	0.763	0.484	11	-12.368	0	0.0311	0.812	0.393	0.0841	0.416	122.913	201947
0gnG4oD2rOoPWTSzZnnX4A	Awake	Electric Guest	44	Mondo	2012-04-23	Indie/Jazz Poptimism	pop	indie poptimism	0.566	0.593	11	-7.348	1	0.0349	0.0206	0.0654	0.121	0.806	111.001	300867
5hSMjPTfQ4mUObJhQqj2UB	Dear to Me	Electric Guest	51	Plural	2017-03-31	Indie/Jazz Poptimism	pop	indie poptimism	0.731	0.563	1	-7.62	1	0.0381	0.0551	0.0605	0.0571	0.611	117.7	241480
1yraET52i6ZkrvvrmKNyn6	Someone That Loves You	HONNE	61	Warm On A Cold Night (Deluxe)	2016-07-13	Indie/Jazz Poptimism	pop	indie poptimism	0.531	0.728	6	-4.985	0	0.063	0.0416	7.19e-06	0.135	0.418	104.978	244959
6Nl5jjykRxa7salssZ0aER	Without You	Oh Wonder	4	Oh Wonder	2015-09-04	Indie/Jazz Poptimism	pop	indie poptimism	0.637	0.476	11	-7.135	0	0.058	0.249	1.07e-06	0.115	0.265	87.019	224740
2UkKbV1TKGV5OafEJW54fr	Blood Red Moon (Demo)	The xx	43	Basic Space	2009-08-02	Indie/Jazz Poptimism	pop	indie poptimism	0.781	0.456	0	-10.837	1	0.0431	0.82	0.786	0.0784	0.229	119.988	133267
1EbacZvcixTCTzBcJfaua2	Tessellate	alt-J	59	An Awesome Wave	2012-05-28	Indie/Jazz Poptimism	pop	indie poptimism	0.683	0.613	2	-6.478	1	0.0433	0.378	8.7491736775497	0.119	0.42	116.911	182667
6zfczP87XO2SxWlQtnjFNa	The Look	Metronomy	69	The English Riviera	2011-04-11	Indie/Jazz Poptimism	pop	indie poptimism	0.638	0.535	9	-7.792	0	0.0415	0.623	9.09598224323709	0.0837	0.504	84.947	277653
4x6aawsLyPkF3aGPXGvbat	La Ciudad	ODESZA	54	A Moment Apart	2017-09-08	Indie/Jazz Poptimism	pop	indie poptimism	0.663	0.84	9	-5.618	0	0.0453	0.00534	0.342	0.169	0.2	108.022	271136
3EE6kXsJPZUF0TVvsZNtTv	Cherry	Jungle	42	Cherry	2018-07-26	Indie/Jazz Poptimism	pop	indie poptimism	0.613	0.427	8	-8.324	1	0.221	0.889	0.0279	0.129	0.467	82.523	196139
7iOyMOxdOULvXqUqC26spJ	Modern Jesus	Portugal. The Man	60	Evil Friends	2013-05-31	Indie/Jazz Poptimism	pop	indie poptimism	0.627	0.633	10	-7.41	0	0.0305	0.133	7.07e-05	0.216	0.763	85.999	194053
4D5POIvEJfBH8wO80Ic4T8	Before Paris	Tom Misch	50	Geography	2018-04-06	Indie/Jazz Poptimism	pop	indie poptimism	0.714	0.373	6	-12.269	0	0.234	0.711	0.0373	0.134	0.082	103.967	149811
3hyi4CYvZ3K6EqAI2ja7pl	Sweet Emotion	The Kooks	4	Listen	2014-01-01	Indie/Jazz Poptimism	pop	indie poptimism	0.766	0.825	10	-5.266	0	0.0706	0.0498	0.000137	0.104	0.583	98.007	308569
6UlVoivrSMVoyhdc5S2tVk	Midnight Moon	Oh Wonder	49	Oh Wonder	2015-09-04	Indie/Jazz Poptimism	pop	indie poptimism	0.681	0.484	1	-9.978	1	0.0563	0.641	0.00631	0.115	0.646	143.044	210756
7GLL5dU80NstXjcKlDMJmr	Wander With Me	Tom Misch	53	Beat Tape 2	2015-08-28	Indie/Jazz Poptimism	pop	indie poptimism	0.8	0.427	6	-7.923	1	0.0346	0.584	2.92538703591563	0.104	0.218	113.975	287228
3SDlMjloqNmuHbOUWsLyfU	Good Morning	Two Door Cinema Club	41	Gameshow (Deluxe Edition)	2016-10-14	Indie/Jazz Poptimism	pop	indie poptimism	0.77	0.729	9	-5.775	0	0.0306	0.292	0.000268	0.151	0.841	115.032	236173
4jJEQg6mr3fQsUCYTwhBEZ	Sun	Two Door Cinema Club	60	Beacon	2012-09-03	Indie/Jazz Poptimism	pop	indie poptimism	0.647	0.534	4	-5.439	0	0.0279	0.011	0.000249	0.104	0.673	96.98	187720
70ATI6K6i1TXfRfID7bcN0	Where Is The Love?	The Black Eyed Peas	1	Where Is The Love? (International Version)	2003-01-01	Indie/Jazz Poptimism	pop	indie poptimism	0.836	0.699	5	-3.235	1	0.179	0.114	0	0.13	0.818	94.092	273813
1qtiESAzfGMw3YqJvI97ki	Lightenup	Parcels	62	Parcels	2018-10-12	Indie/Jazz Poptimism	pop	indie poptimism	0.857	0.658	0	-9.8	1	0.0388	0.015	8.80020565490704	0.105	0.703	122.969	237227
7laPt9sVrlXLK80PoQf05p	OdeToYou	Flitz&Suppe	52	OdeToYou	2016-10-31	Indie/Jazz Poptimism	pop	indie poptimism	0.673	0.356	3	-10.683	0	0.0365	0.503	0.814	0.111	0.145	81.008	181481
7Hp5dzh57qndSeuvVpGL9B	Slow Burn	Brian Bromberg	19	Downright Upright	2007-02-20	Indie/Jazz Poptimism	pop	indie poptimism	0.718	0.471	7	-11.139	1	0.04	0.567	0.576	0.102	0.569	80.025	367893
1irXmwdCbngOtucJNd5mSl	Violet City	Mansionair	4	Violet City	2018-04-05	Indie/Jazz Poptimism	pop	indie poptimism	0.596	0.784	3	-6.723	0	0.033	0.0642	0.139	0.216	0.432	162.019	213516
4KDunhuHObIb7pVYRNC2OH	Blue Light	SUN SILVA	40	Blue Light	2018-09-03	Indie/Jazz Poptimism	pop	indie poptimism	0.506	0.61	4	-11.224	0	0.0407	0.00775	0.0938	0.18	0.382	147.455	222106
11xRCe6bPQ9fRhz70dqF9N	Happy Man	Jungle	52	Happy Man	2018-05-08	Indie/Jazz Poptimism	pop	indie poptimism	0.593	0.563	9	-6.409	0	0.0326	0.161	1.66e-05	0.0675	0.141	108.014	190318
5MChi9fdCbTIWDJPPUuuW6	Beautiful Escape	Tom Misch	65	Beat Tape 2	2015-08-28	Indie/Jazz Poptimism	pop	indie poptimism	0.944	0.514	5	-7.895	1	0.195	0.0684	0.00209	0.103	0.331	120.004	276785
1ARkKt39O6WQqE0QEpZntu	Right As Rain	Adele	51	19	2008-01-28	Indie/Jazz Poptimism	pop	indie poptimism	0.842	0.679	1	-5.876	1	0.0853	0.776	0	0.0891	0.918	137.196	197347
0Gpq0lllEPZf98gVo9C4uS	Heavy, California	Jungle	62	For Ever	2018-09-14	Indie/Jazz Poptimism	pop	indie poptimism	0.674	0.713	6	-7.46	0	0.036	0.0733	0.139	0.169	0.704	111.017	184600
1R2CpJXwERlLURyKaE1nWr	The Journey	Tom Misch	56	Beat Tape 2	2015-08-28	Indie/Jazz Poptimism	pop	indie poptimism	0.625	0.398	9	-10.218	0	0.0338	0.279	0.747	0.0893	0.265	86.992	266820
4vELW2hK9eb9R7Q0BNJ3Vh	Watch Me Dance	Tom Misch	51	Watch Me Dance	2016-05-23	Indie/Jazz Poptimism	pop	indie poptimism	0.771	0.29	10	-13.413	0	0.0341	0.323	0.0316	0.0645	0.192	118.003	303586
0XbdhHYvrfmUeMd6NaCfmN	Hang Glide	Anomalie	38	Hang Glide	2017-12-08	Indie/Jazz Poptimism	pop	indie poptimism	0.706	0.316	6	-8.127	0	0.0602	0.497	0.617	0.189	0.459	78.965	234066
254kuaMH6WLGAGtRd8z5oG	Seasons	Aso	46	Two / Seven EP	2018-02-07	Indie/Jazz Poptimism	pop	indie poptimism	0.772	0.413	6	-7.32	0	0.0362	0.114	0.839	0.112	0.339	92.997	266000
7a0mPDySTtLmgE3NoIBNJp	Here If You Want (Pale Blue)	MOSSS	56	Here If You Want (Pale Blue)	2017-06-16	Indie/Jazz Poptimism	pop	indie poptimism	0.761	0.6	7	-7.348	1	0.0765	0.269	0.864	0.108	0.557	96.015	199036
6bxtai04eVsvV7IZGqOXMy	Mornin Dew	Sunni Colon	53	Satin Psicodelic	2018-08-29	Indie/Jazz Poptimism	pop	indie poptimism	0.471	0.466	7	-11.466	0	0.0469	0.183	0.725	0.121	0.104	102.988	324130
4PIrQHxXlHlSXKoKd2nuxE	Loose Ends	Loyle Carner	55	Loose Ends	2019-02-28	Indie/Jazz Poptimism	pop	indie poptimism	0.79	0.675	11	-6.952	0	0.319	0.166	1.36e-05	0.103	0.363	90.961	256198
7gARZ2i5u5DHC1b1n1fML5	Breezeblocks	alt-J	72	An Awesome Wave	2012-05-28	Indie/Jazz Poptimism	pop	indie poptimism	0.569	0.645	5	-7.368	1	0.0387	0.118	0.00114	0.146	0.247	74.985	227080
36ylLzMtvJ2CItc7bN4TcF	Taro	alt-J	63	An Awesome Wave	2012-05-28	Indie/Jazz Poptimism	pop	indie poptimism	0.35	0.476	5	-10.653	1	0.034	0.765	0.0039	0.0785	0.293	171.938	314987
5A7FKtfUqykPsmQ1wMZLDo	Lagoon	Laura Misch	48	Lagoon	2018-02-06	Indie/Jazz Poptimism	pop	indie poptimism	0.745	0.344	9	-11.841	0	0.0302	0.671	0.607	0.129	0.24	99.997	255215
64J4hxVuHEpLrhzAuk5QMM	Too Much	Tora	42	Take a Rest	2017-06-09	Indie/Jazz Poptimism	pop	indie poptimism	0.728	0.48	8	-9.599	1	0.0349	0.589	0.49	0.102	0.0943	127.999	154403
0OIkb1unFOOnCcNI8g4JTG	Hark	Tom Misch	43	Beat Tape 2	2015-08-28	Indie/Jazz Poptimism	pop	indie poptimism	0.746	0.451	9	-9.065	0	0.146	0.181	0.892	0.0751	0.186	127.958	163630
1Avnd5xLg7HmaNofmYk7RQ	Withorwithout	Parcels	60	Parcels	2018-10-12	Indie/Jazz Poptimism	pop	indie poptimism	0.803	0.662	0	-8.073	1	0.0308	0.642	0.901	0.151	0.814	105.012	205049
32gaGfRgDMrMtcpCqF078U	Morning Dew	Matt Quentin	58	Morning Dew	2018-01-05	Indie/Jazz Poptimism	pop	indie poptimism	0.686	0.332	9	-11.759	1	0.0454	0.89	0.342	0.107	0.0745	80.994	237037
0KTvHwi5cDdZh86cpZztfu	Ottolenghi	Loyle Carner	54	Ottolenghi	2018-10-11	Indie/Jazz Poptimism	pop	indie poptimism	0.752	0.584	7	-10.634	1	0.275	0.364	0.017	0.197	0.264	94.918	197600
6ZizKmm2kQY7e77rXrlwWs	Krispy	Loyle Carner	50	Not Waving, But Drowning	2019-04-19	Indie/Jazz Poptimism	pop	indie poptimism	0.775	0.298	7	-13.01	1	0.314	0.913	0.00626	0.108	0.139	89.975	221092
7iQzzNzwTCHNW0NO9EVRCO	The Optimist	Cory Wong	41	The Optimist	2018-08-17	Indie/Jazz Poptimism	pop	indie poptimism	0.677	0.839	0	-6.712	1	0.0338	0.0851	0.842	0.0791	0.555	102.997	215520
5kc6erfW0v4PtsBtRJpf0Z	Skyline	FKJ	61	French Kiwi Juice	2017-03-02	Indie/Jazz Poptimism	pop	indie poptimism	0.697	0.433	7	-9.822	0	0.052	0.614	4.37967819720507	0.0901	0.266	148.087	249847
5a3MulSI25BDyBGg1Gsfpz	Good Together	HONNE	59	Warm On A Cold Night (Deluxe)	2016-07-13	Indie/Jazz Poptimism	pop	indie poptimism	0.683	0.658	5	-5.46	0	0.0293	0.0874	0.000487	0.133	0.507	96.99	228522
1ITJTMrS4cx8zdlI7DdSoo	Me & You ◑	HONNE	65	Love Me / Love Me Not	2018-08-24	Indie/Jazz Poptimism	pop	indie poptimism	0.769	0.546	0	-8.27	0	0.0387	0.645	1.43551035549026	0.0948	0.603	120.22	243601
7l3MZPlCyfO7wXXH2X0JRE	Apple Pies & Butterflies	Blue Wednesday	34	Beat Tape 1	2016-11-25	Indie/Jazz Poptimism	pop	indie poptimism	0.846	0.377	10	-13.698	0	0.169	0.385	0.847	0.0409	0.606	100.028	196232
5IWW129DwGyMVQAbaJz3rS	King of Everything	Dominic Fike	61	Dont Forget About Me, Demos	2018-10-16	Indie/Jazz Poptimism	pop	indie poptimism	0.636	0.474	5	-8.096	1	0.077	0.784	0.0613	0.113	0.571	167.064	194360
6Dg2RJihNlbkLSmtXY3p5f	Warm on a Cold Night	HONNE	59	Warm On A Cold Night (Deluxe)	2016-07-13	Indie/Jazz Poptimism	pop	indie poptimism	0.342	0.609	8	-5.68	1	0.0943	0.185	0.00052	0.0799	0.401	82.989	261595
2AYZQuAJIHcM32EBkHgQs3	Still	Loyle Carner	53	Not Waving, But Drowning	2019-04-19	Indie/Jazz Poptimism	pop	indie poptimism	0.773	0.811	8	-7.373	1	0.233	0.522	0.105	0.135	0.609	91.777	213531
2SMn57cBVxoD4TArscpovk	Islands	The xx	62	xx	2009-08-16	Indie/Jazz Poptimism	pop	indie poptimism	0.871	0.472	4	-11.077	1	0.0756	0.74	0.286	0.145	0.707	124.04	160720
65c7ThLCjdleiLILiri41Z	Hypnotised	Franc Moody	43	Dance Moves	2018-03-27	Indie/Jazz Poptimism	pop	indie poptimism	0.661	0.515	2	-9.39	0	0.0806	0.166	0.0679	0.125	0.727	185.132	207049
5AxhoDqSWt4WQjBvhh6aq3	Carluccio	Loyle Carner	50	Not Waving, But Drowning	2019-04-19	Indie/Jazz Poptimism	pop	indie poptimism	0.774	0.782	6	-4.906	0	0.14	0.623	0.19	0.121	0.665	90.831	191782
43A8FeaAetF2Imc28DX29I	Julia	Jungle	52	Jungle	2014-07-14	Indie/Jazz Poptimism	pop	indie poptimism	0.623	0.647	10	-7.511	0	0.0301	0.022	0.00108	0.109	0.277	107.996	195294
0I0onONP8E5RG8oxpWoGIY	So Good Looking	The Kooks	53	So Good Looking	2019-06-21	Indie/Jazz Poptimism	pop	indie poptimism	0.545	0.833	7	-4.6	1	0.153	0.0047	1.42e-05	0.0745	0.741	149.937	203285
2N4idqj9TT3HnH2OFT9j0v	Still Beating	Mac DeMarco	66	This Old Dog	2017-05-05	Indie/Jazz Poptimism	pop	indie poptimism	0.709	0.496	1	-10.528	0	0.0417	0.581	0.195	0.151	0.469	78.477	181587
5uIRujGRZv5t4fGKkUTv4n	Feeling Lonely	boy pablo	68	Soy Pablo	2018-10-05	Indie/Jazz Poptimism	pop	indie poptimism	0.635	0.537	6	-10.45	0	0.0536	0.014	3.72e-05	0.103	0.885	117.942	197947
1DriOnyA5tFc2bUdM6nglI	Dance Moves	Franc Moody	56	Dance Moves	2018-03-27	Indie/Jazz Poptimism	pop	indie poptimism	0.824	0.75	10	-7.646	0	0.0477	0.177	0.0356	0.0705	0.705	116.005	201376
0fDf7Fo4Lb6DA1mmKibSNc	Enough to Believe	Bob Moses	54	Battle Lines	2018-09-14	Indie/Jazz Poptimism	pop	indie poptimism	0.681	0.407	5	-12.366	0	0.0297	0.512	0.00753	0.111	0.294	109.979	279573
3Dgm3Eaw7mBjYrGxdZxfjl	No Pressure	The Kooks	52	Lets Go Sunshine	2018-08-31	Indie/Jazz Poptimism	pop	indie poptimism	0.505	0.674	2	-3.918	1	0.0304	0.103	0	0.723	0.332	120.164	216617
14zhqtMI5xHrfCFCLhFcsn	Dreams	Beck	59	Colors	2017-10-13	Indie/Jazz Poptimism	pop	indie poptimism	0.582	0.938	1	-5.73	0	0.0392	0.000744	0.0206	0.0841	0.794	113.994	314487
2vNmPvzN8fgyhJG5nKfbt8	Dissolve Me	alt-J	50	An Awesome Wave	2012-05-28	Indie/Jazz Poptimism	pop	indie poptimism	0.39	0.618	2	-8.14	1	0.0409	0.0914	0.0594	0.0835	0.115	105.585	239013
6dXVbkS1t7jQs3maRSM9pW	Dollar	Electric Guest	26	Dollar	2019-07-15	Indie/Jazz Poptimism	pop	indie poptimism	0.799	0.58	0	-8.152	0	0.0891	0.47	0.000183	0.154	0.601	95.039	208747
4LPraPfByX8L6YuqmJ4DJX	Home	Tom Misch	47	Beat Tape 2	2015-08-28	Indie/Jazz Poptimism	pop	indie poptimism	0.763	0.327	9	-7.563	1	0.031	0.364	0.866	0.124	0.556	114.014	268438
2MTSo2SGQ0oVKgPu99x3Df	Dopamine	Franc Moody	46	Dopamine	2017-02-15	Indie/Jazz Poptimism	pop	indie poptimism	0.818	0.562	10	-7.779	0	0.0356	0.0987	0.813	0.355	0.57	125.03	243946
0Maqqr2tZ93fqgy1n88q9e	Nightgowns	Tom Misch	54	Beat Tape 2	2015-08-28	Indie/Jazz Poptimism	pop	indie poptimism	0.847	0.552	10	-8.85	0	0.433	0.53	0.000235	0.15	0.337	91.874	166164
3kwRiuw2oJoArGs3EusCgn	Time	Jungle	56	Jungle	2014-07-14	Indie/Jazz Poptimism	pop	indie poptimism	0.693	0.695	5	-8.435	1	0.0446	0.192	0.000925	0.489	0.553	120.015	213614
2hhVlIZmGEGfNeVIYnMUAG	The Sun	Myd	56	All Inclusive	2017-10-13	Indie/Jazz Poptimism	pop	indie poptimism	0.774	0.673	5	-6.473	0	0.035	0.22	1.36443949944805	0.0973	0.917	126.016	210040
1kgws2l8gsvDhtsVyzWbu9	Overnight	Parcels	37	Overnight	2017-06-21	Indie/Jazz Poptimism	pop	indie poptimism	0.81	0.818	8	-9.599	0	0.0511	0.343	0.0548	0.113	0.887	119.982	219603
3FmSuz3ElwIPfqWoMWOzpq	Dangerous	No Friends	46	No Friends & Kodie 2	2020-01-01	The Edge of Indie Poptimism	pop	indie poptimism	0.684	0.58	1	-9.947	1	0.148	0.000479	0.000216	0.113	0.212	123.954	194093
5ztchKx1kmWXmc6fN6pNsm	My Corduroy Hat	Neighbor Susan	41	My Corduroy Hat	2019-12-25	The Edge of Indie Poptimism	pop	indie poptimism	0.566	0.675	9	-8.063	1	0.0305	0.000603	0.0134	0.0757	0.385	139.981	264009
65vbAXYhz1L3pa0SRxw9Tw	Could Be Fun	Banana Club	46	Could Be Fun	2020-01-07	The Edge of Indie Poptimism	pop	indie poptimism	0.849	0.49	11	-9.558	1	0.0445	0.0256	0.00059	0.738	0.503	118.011	174057
7l4OLV2EKT2jHd7kx0EzxV	Fiya	jame	44	Fiya	2020-01-07	The Edge of Indie Poptimism	pop	indie poptimism	0.868	0.493	1	-10.155	0	0.0695	0.0876	1.2058806539746	0.0541	0.652	108.016	182373
5IXRReJwphf85X3q7vhtWa	SkindeepSkyhighHeartwide	Lawrence Rothman	45	SkindeepSkyhighHeartwide	2020-01-08	The Edge of Indie Poptimism	pop	indie poptimism	0.545	0.635	5	-6.57	1	0.0354	0.019	6.97e-05	0.0995	0.349	117.038	246593
3glRVTeqKmtGqmblN77lw0	flowerbeds	Sfven	42	flowerbeds	2020-01-10	The Edge of Indie Poptimism	pop	indie poptimism	0.795	0.83	6	-5.491	1	0.0343	0.13	5.34e-05	0.0806	0.824	119.98	172293
3r2b9bQLstavgFY0PUnDBu	Build Me Up Buttercup	Keni	44	Build Me Up Buttercup	2019-12-13	The Edge of Indie Poptimism	pop	indie poptimism	0.421	0.157	0	-10.413	1	0.0362	0.448	0	0.149	0.217	92.153	156957
40P8x6FLoYWfR0iNt0bJYo	Home	Fortuno	43	Home	2019-10-25	The Edge of Indie Poptimism	pop	indie poptimism	0.494	0.216	6	-11.701	1	0.0342	0.816	0.00103	0.102	0.254	121.03	206440
7aFti8ewDDCJtNvFcijJZ3	Odeia	I See Colors	43	ZzZz	2019-12-19	The Edge of Indie Poptimism	pop	indie poptimism	0.743	0.63	7	-5.665	1	0.0529	0.0187	0.818	0.14	0.159	139.986	142286
5uJMDTAxA9JwR5AhVqfTNZ	Against Us	Telehope	37	Against Us	2020-01-03	The Edge of Indie Poptimism	pop	indie poptimism	0.652	0.456	11	-12.988	1	0.0354	0.562	9.38e-05	0.12	0.124	132.056	212727
16aRTzHbanDKKyetUy2fpD	My Darling Heart	J.Pappas	40	My Darling Heart	2019-11-08	The Edge of Indie Poptimism	pop	indie poptimism	0.786	0.288	4	-16.449	1	0.104	0.587	0	0.524	0.392	102.635	196683
2kOqMmHfT9yWyow22efctY	Cold	Tempi	38	Cold	2019-12-14	The Edge of Indie Poptimism	pop	indie poptimism	0.633	0.212	3	-12.092	1	0.0327	0.825	0.0264	0.106	0.0454	110.066	277091
4bZepcfOPD8rvjwRd04IqD	Tomorrow	Dawson Hollow	38	Double Single	2020-01-14	The Edge of Indie Poptimism	pop	indie poptimism	0.701	0.83	0	-4.843	1	0.0329	0.107	0.000191	0.652	0.881	122.01	187906
1srRQirAUdDdgwEkporNB3	Happy	Noa Jamir	40	Happy	2019-11-18	The Edge of Indie Poptimism	pop	indie poptimism	0.399	0.482	9	-7.74	0	0.278	0.423	0	0.192	0.068	79.503	219116
1FCdsMKI7eauYb1PJGGTbO	Missing Piece	Honey Butter	38	Honey Butter	2019-12-02	The Edge of Indie Poptimism	pop	indie poptimism	0.608	0.623	9	-7.84	1	0.146	0.0851	0	0.0888	0.671	91.689	229499
6OY9OH03Wqro8K4mhri7QH	Well Known	Atlas in Motion	40	Well Known	2020-01-01	The Edge of Indie Poptimism	pop	indie poptimism	0.585	0.29	7	-14.767	1	0.143	0.556	1.17e-05	0.308	0.305	158.021	224153
51b9RSkQA203wA3XvFMsTl	Closer Than This	KAYE	40	Closer Than This	2019-12-16	The Edge of Indie Poptimism	pop	indie poptimism	0.713	0.275	5	-10.296	0	0.0312	0.0414	8.61e-05	0.193	0.511	94.964	216117
6PeQHDiVcDzwuuLnUIgrPm	Understand (How Bout No) [The DM Song]	Freak Daddy	38	Understand (How Bout No) [The DM Song]	2019-12-25	The Edge of Indie Poptimism	pop	indie poptimism	0.732	0.947	5	-3.334	0	0.141	0.187	0.000612	0.105	0.572	100.014	254975
53emAQV38upXsSxT3Gvumc	White Adidas	DLG.	33	White Adidas	2019-12-25	The Edge of Indie Poptimism	pop	indie poptimism	0.666	0.445	9	-6.66	0	0.0367	0.149	1.51e-06	0.0939	0.293	115.992	192423
4E35NIHOYy1kV01EFr04B0	Miss Me	Cadence Floria	40	Miss Me	2019-12-01	The Edge of Indie Poptimism	pop	indie poptimism	0.63	0.37	1	-16.921	0	0.0642	0.721	0.722	0.203	0.158	130.045	212481
4Ei5ahrpgejym2mVLpHjOJ	Adore You	Taura	38	Adore You	2019-11-15	The Edge of Indie Poptimism	pop	indie poptimism	0.703	0.687	8	-8.334	1	0.12	0.265	8.500634902413	0.306	0.557	139.786	209490
0mGTlJ8sTCcEgxbNdq7k0f	Thinkin Bout You / Too Good	IOLITE	32	Thinkin Bout You / Too Good	2020-01-03	The Edge of Indie Poptimism	pop	indie poptimism	0.544	0.679	7	-8.695	1	0.0791	0.229	0.000169	0.508	0.416	118.907	231599
6dWplIzy7QMhZmaMOStuOG	Numb Thing	Hunter Powell	36	Numb Thing	2019-12-27	The Edge of Indie Poptimism	pop	indie poptimism	0.629	0.603	1	-10.903	1	0.0444	0.0132	0.000115	0.0765	0.396	119.986	252000
1MwSMSjbU20bF5nFgWLsJh	looking around at the sky.	SAND&SEA	38	looking around at the sky.	2020-01-03	The Edge of Indie Poptimism	pop	indie poptimism	0.708	0.667	2	-7.328	1	0.0587	0.512	0	0.137	0.525	160.004	225000
145SVB2wsBUr5RhckVvDIy	R U D Y	Houston Kendrick	34	R U D Y	2019-12-27	The Edge of Indie Poptimism	pop	indie poptimism	0.573	0.406	10	-8.788	1	0.0446	0.527	0	0.117	0.213	161.829	183089
0yOeaGWRU93MVcEOTDGf74	Twisted	Sophie Gray	36	Twisted	2019-12-18	The Edge of Indie Poptimism	pop	indie poptimism	0.811	0.383	1	-9.621	1	0.126	0.603	1.13e-06	0.173	0.424	118.027	202840
0561ZV0uaJYEOPTa5jCiqg	Moved On	Redlight Blue	39	Moved On	2019-12-16	The Edge of Indie Poptimism	pop	indie poptimism	0.491	0.673	4	-10.568	0	0.0287	0.186	0	0.369	0.681	88.139	167045
4ocmVnBOmRFzigZrIFpEfQ	Fill Into Me	Anju	35	Fill Into Me	2020-01-01	The Edge of Indie Poptimism	pop	indie poptimism	0.512	0.328	7	-11.939	1	0.0338	0.867	0.0208	0.143	0.0729	78.017	303313
1OJMt4A0eFFg5xHwTu0D08	Orange	Sophie Holohan	39	Orange	2019-12-06	The Edge of Indie Poptimism	pop	indie poptimism	0.791	0.554	2	-9.998	0	0.0399	0.322	1.5e-05	0.0784	0.649	113.98	198947
39itaaBkLJUasevlkGemMo	Nothing but a Memory	LAIKIPIA	36	Nothing but a Memory	2019-12-20	The Edge of Indie Poptimism	pop	indie poptimism	0.801	0.765	2	-5.386	1	0.0359	0.0262	0.0336	0.207	0.338	115.971	219359
1t9QfMMUAij4Wtwq4HVDbz	Grass is Always Greener Club	Dirty Chime	35	Grass is Always Greener Club	2019-11-08	The Edge of Indie Poptimism	pop	indie poptimism	0.676	0.745	11	-6.049	0	0.0378	0.0711	0.00375	0.0869	0.613	125.973	200799
088eGKZm5dgDxFauCEwOqp	Real Eyes	Fili	38	Real Eyes	2019-12-20	The Edge of Indie Poptimism	pop	indie poptimism	0.455	0.51	1	-10.02	1	0.0488	0.523	0.0761	0.0826	0.0368	100.145	254257
4EBEYyRQ95GSqKXNbQnPP7	Holding Space	Luke Adamson	34	Holding Space	2019-11-29	The Edge of Indie Poptimism	pop	indie poptimism	0.87	0.38	4	-10.061	0	0.0511	0.0912	0.00266	0.173	0.73	120.038	201481
5Ng5imfPCY4S1RxugcYd3g	Did I Do Something Wrong?	Bex	36	Did I Do Something Wrong?	2019-12-13	The Edge of Indie Poptimism	pop	indie poptimism	0.445	0.28	2	-8.487	0	0.0313	0.609	0	0.149	0.0659	123.828	282773
17s9ohMleXceK8Qobgl8Zd	striptease	carwash	48	striptease	2019-11-05	The Edge of Indie Poptimism	pop	indie poptimism	0.693	0.572	8	-8.89	1	0.0746	0.127	0.953	0.102	0.732	130.048	160659
34sfGtzQl376IwomFqbJ2L	That Night	Indyah	44	That Night	2019-12-13	The Edge of Indie Poptimism	pop	indie poptimism	0.73	0.493	7	-7.656	1	0.0419	0.201	7.11e-05	0.0562	0.374	105.036	167228
5ruuV3aplaj3tAi4l6Fitr	Real World	Stereo Jane	34	Real World	2019-11-15	The Edge of Indie Poptimism	pop	indie poptimism	0.628	0.832	6	-2.914	0	0.0514	0.0178	0	0.135	0.389	139.605	186857
